domain,company,keyword,sector,description,score,riskLevel
telusmobilty-accounts.online,Telus,telus,telecom,"Phishing site impersonating Telus",65,MEDIUM
telus-mob.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-myaccess.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-myaccount.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-mybilling.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mybillings.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-mybillpayment.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-mybillpayments.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-mylogin1.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-mypayclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-myservices.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-national.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus.online,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-online.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-onlineconnect.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-orderconfirmation.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-overcharges-client.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-overcharges-clients.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-overcharging-notice.com,Telus,telus,telecom,"Phishing site impersonating Telus",20,LOW
telus-overview.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-payaccount.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-paybilling.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-paybillings.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-payclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-payment.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-paymentfailed.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-paymentonline.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-payment-refund.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-plan.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-plans.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-portal.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-portalgate.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-profil-support.top,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-promotions.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-refund-interac.services,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-refundmobile.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telusreview-secured.info,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telusreview-secured.site,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-safe-funds.info,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-safety-center.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-secure-acess.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-secure-acess.net,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-secure.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-secure-form.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-secure-funds.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-secure-funds.net,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-securemobility.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-secure.net,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-secure.online,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-securepayment.info,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-securepayments.info,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus.security,Telus,telus,telecom,"Phishing site impersonating Telus",0,LOW
telus-security.ca,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-security-center.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-security.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-secverify.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-service.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-services.de,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-servicesitelus.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-services.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-signin.online,Telus,telus,telecom,"Phishing site impersonating Telus",55,MEDIUM
telus-spaceclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-summary.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-support.info,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-support.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-support.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-support.pro,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-support-recapcha.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-surcharge-centre.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-team.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-tech-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-tele-com.online,Telus,telus,telecom,"Phishing site impersonating Telus",30,LOW
telus-update-account.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-vendor-portal.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-verification-85812834.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-verification.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-verify.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-web.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus-webmail.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
telus.website,Telus,telus,telecom,"Phishing site impersonating Telus",0,LOW
telus-wireless.website,Telus,telus,telecom,"Phishing site impersonating Telus",10,LOW
verify-shawidcable-enhanced-8291.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",60,MEDIUM
videotron-courrielwebiwcstaticmain.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",40,MEDIUM
videotron-courrier.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",30,LOW
videotron-digital-jakarta.site,Videotron,videotron,telecom,"Phishing site impersonating Videotron",20,LOW
videotron-mobile.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",10,LOW
videotron-notice.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",10,LOW
videotron.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",20,LOW
videotron-paiement-client.mobi,Videotron,videotron,telecom,"Phishing site impersonating Videotron",20,LOW
videotron-rental-jakarta.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",40,MEDIUM
videotron-reset.xyz,Videotron,videotron,telecom,"Phishing site impersonating Videotron",55,MEDIUM
videotron.support,Videotron,videotron,telecom,"Phishing site impersonating Videotron",0,LOW
videotron-support.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",10,LOW
videotron-technoled.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",40,MEDIUM
videotron.website,Videotron,videotron,telecom,"Phishing site impersonating Videotron",0,LOW
wightman.online,Wightman Telecom,wightman,telecom,"Phishing site impersonating Wightman Telecom",20,LOW
xplornet.online,Xplornet,xplornet,telecom,"Phishing site impersonating Xplornet",20,LOW
xplornet-online.com,Xplornet,xplornet,telecom,"Phishing site impersonating Xplornet",10,LOW
