domain,company,keyword,sector,description,score,riskLevel
telusmobility-cloudservice.info,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-mobility-corporate-plans-72621.de,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mobility-corporate-plans-85027.de,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mobility.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telusmobility-onlinereturn94.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,LOW
telus-mobility-payments.com,Telus,telus,telecom,"Phishing site impersonating Telus",50,MEDIUM
telus-mobility-services.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,LOW
telusmobility-services.info,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-mobility.support,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-mobility-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,LOW
telusmobility-update.info,Telus,telus,telecom,"Phishing site impersonating Telus",60,MEDIUM
telusmobilty-accounts.online,Telus,telus,telecom,"Phishing site impersonating Telus",70,HIGH
telus-mob.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-myaccess.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-myaccount.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mybilling.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-mybillings.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-mybillpayment.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mybillpayments.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mylogin1.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-mypayclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-myservices.net,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-national.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus.online,Telus,telus,telecom,"Phishing site impersonating Telus",25,LOW
telus-online.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-onlineconnect.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-orderconfirmation.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,LOW
telus-overcharges-client.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,LOW
telus-overcharges-clients.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,LOW
telus-overcharging-notice.com,Telus,telus,telecom,"Phishing site impersonating Telus",25,LOW
telus-overview.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-payaccount.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-paybilling.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-paybillings.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-payclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-payment.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-paymentfailed.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-paymentonline.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-payment-refund.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-plan.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-plans.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-portal.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-portalgate.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-profil-support.top,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-promotions.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-refund-interac.services,Telus,telus,telecom,"Phishing site impersonating Telus",50,MEDIUM
telus-refundmobile.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telusreview-secured.info,Telus,telus,telecom,"Phishing site impersonating Telus",60,MEDIUM
telusreview-secured.site,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-safe-funds.info,Telus,telus,telecom,"Phishing site impersonating Telus",60,MEDIUM
telus-safety-center.online,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-secure-acess.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-secure-acess.net,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-secure.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-secure-form.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-secure-funds.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-secure-funds.net,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-securemobility.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-secure.net,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-secure.online,Telus,telus,telecom,"Phishing site impersonating Telus",60,MEDIUM
telus-securepayment.info,Telus,telus,telecom,"Phishing site impersonating Telus",60,MEDIUM
telus-securepayments.info,Telus,telus,telecom,"Phishing site impersonating Telus",60,MEDIUM
telus.security,Telus,telus,telecom,"Phishing site impersonating Telus",5,LOW
telus-security.ca,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-security-center.online,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-security.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-secverify.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-service.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-services.de,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-servicesitelus.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-services.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-signin.online,Telus,telus,telecom,"Phishing site impersonating Telus",60,MEDIUM
telus-spaceclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-summary.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-support.info,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-support.net,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-support.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-support.pro,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-support-recapcha.info,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-surcharge-centre.online,Telus,telus,telecom,"Phishing site impersonating Telus",45,MEDIUM
telus-team.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-tech-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-tele-com.online,Telus,telus,telecom,"Phishing site impersonating Telus",35,LOW
telus-update-account.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-vendor-portal.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-verification-85812834.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-verification.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-verify.com,Telus,telus,telecom,"Phishing site impersonating Telus",40,MEDIUM
telus-web.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus-webmail.com,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
telus.website,Telus,telus,telecom,"Phishing site impersonating Telus",5,LOW
telus-wireless.website,Telus,telus,telecom,"Phishing site impersonating Telus",15,LOW
verify-shawidcable-enhanced-8291.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",65,MEDIUM
videotron-courrielwebiwcstaticmain.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",45,MEDIUM
videotron-courrier.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",35,LOW
videotron-digital-jakarta.site,Videotron,videotron,telecom,"Phishing site impersonating Videotron",25,LOW
videotron-mobile.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",15,LOW
videotron-notice.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",15,LOW
videotron.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",25,LOW
videotron-paiement-client.mobi,Videotron,videotron,telecom,"Phishing site impersonating Videotron",25,LOW
videotron-rental-jakarta.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",45,MEDIUM
videotron-reset.xyz,Videotron,videotron,telecom,"Phishing site impersonating Videotron",60,MEDIUM
videotron.support,Videotron,videotron,telecom,"Phishing site impersonating Videotron",5,LOW
videotron-support.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",15,LOW
videotron-technoled.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",45,MEDIUM
videotron.website,Videotron,videotron,telecom,"Phishing site impersonating Videotron",5,LOW
wightman.online,Wightman Telecom,wightman,telecom,"Phishing site impersonating Wightman Telecom",25,LOW
xplornet.online,Xplornet,xplornet,telecom,"Phishing site impersonating Xplornet",25,LOW
xplornet-online.com,Xplornet,xplornet,telecom,"Phishing site impersonating Xplornet",15,LOW
