domain,company,keyword,sector,description,score,riskLevel
telus-security.ca,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-security-center.online,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-security.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-secverify.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-service.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-services.de,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-servicesitelus.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-services.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-signin.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-spaceclient.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-summary.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-support.info,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-support.net,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-support.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-support.pro,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-support-recapcha.info,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-surcharge-centre.online,Telus,telus,telecom,"Phishing site impersonating Telus",50,medium
telus-team.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-tech-support.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-tele-com.online,Telus,telus,telecom,"Phishing site impersonating Telus",40,low
telus-update-account.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-vendor-portal.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-verification-85812834.com,Telus,telus,telecom,"Phishing site impersonating Telus",35,low
telus-verification.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-verify.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-web.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus-webmail.com,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
telus.website,Telus,telus,telecom,"Phishing site impersonating Telus",0,low
telus-wireless.website,Telus,telus,telecom,"Phishing site impersonating Telus",10,low
verify-shawidcable-enhanced-8291.com,Shaw Communications,shaw,telecom,"Phishing site impersonating Shaw Communications",35,low
videotron-courrielwebiwcstaticmain.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",50,medium
videotron-courrier.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",40,low
videotron-digital-jakarta.site,Videotron,videotron,telecom,"Phishing site impersonating Videotron",20,low
videotron-mobile.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",10,low
videotron-notice.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",10,low
videotron.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",30,low
videotron-paiement-client.mobi,Videotron,videotron,telecom,"Phishing site impersonating Videotron",20,low
videotron-rental-jakarta.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",50,medium
videotron-reset.xyz,Videotron,videotron,telecom,"Phishing site impersonating Videotron",40,low
videotron.support,Videotron,videotron,telecom,"Phishing site impersonating Videotron",0,low
videotron-support.com,Videotron,videotron,telecom,"Phishing site impersonating Videotron",10,low
videotron-technoled.online,Videotron,videotron,telecom,"Phishing site impersonating Videotron",50,medium
videotron.website,Videotron,videotron,telecom,"Phishing site impersonating Videotron",0,low
wightman.online,Wightman Telecom,wightman,telecom,"Phishing site impersonating Wightman Telecom",30,low
xplornet.online,Xplornet,xplornet,telecom,"Phishing site impersonating Xplornet",30,low
xplornet-online.com,Xplornet,xplornet,telecom,"Phishing site impersonating Xplornet",10,low
