id,nca_id,nca_name,nca_jurisdiction,nca_registration_date,nca_url,commercial_name,other_commercial_names,corporate_names,url,other_urls,domain_name,fqdn,ip_address_v4,ip_address_v6,email,lei,categories,categories_detailed,products,products_detailed,social_media,social_media_detailed,regulator_claims,additional_information,validation_date,modification_date
21699,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/sovereign-marketing-enterprises-aka-sovereign-mei,Sovereign Marketing Enterprises (aka Sovereign MEI),,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-29,2022-06-29
21698,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/eurofirst-trading,Eurofirst Trading,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-29,2022-06-29
21697,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/croftberg-holdings-inc,Croftberg Holdings Inc.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-29,2022-06-29
21685,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/century-capital-group,Century Capital Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-28,2022-06-28
21684,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/wellington-holdings,Wellington Holdings,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-28,2022-06-28
21683,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/gibraltar-fx,Gibraltar FX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-28,2022-06-28
21660,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/velocitytradefx,VelocityTradeFX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-24,2022-06-24
21656,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/ccsmarkets,CCSMarkets,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-23,2022-06-23
21655,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/hitbeat,HitBeat,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-23,2022-06-23
21654,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/coinmining42,Coinmining42,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-23,2022-06-23
21653,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/fine-investments,Fine Investments,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-23,2022-06-23
21652,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/liquidityswap,LiquiditySwap,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-23,2022-06-23
21651,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/tio-markets-ltd,TIO Markets Ltd. (doing business as TIOmarkets),,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-23,2022-06-23
21590,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/aurora-coins,Aurora Coins,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-15,2022-06-15
21588,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/24stockoptionstrade,24stockoptionstrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-14,2022-06-14
21587,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/chelsea-investments,Chelsea Investments,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-14,2022-06-14
21581,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/imapcryptocom,imapcrypto.com,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-13,2022-06-13
21558,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/farm-cloud-mining,Farm Cloud Mining,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-09,2022-06-09
21557,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/perfect-mining-trading,Perfect Mining Trading,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-09,2022-06-09
21556,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/coiniswap,Coiniswap,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-09,2022-06-09
21555,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/aurora-coins,Aurora Coins,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-09,2022-06-09
21553,77,Autorite des marches financiers,Quebec,,https://lautorite.qc.ca/en/general-public/media-centre/news/fiche-dactualites/the-tribunal-issues-orders-in-the-case-ace-prime-group-and-axes-prime-ltd,Ace Prime Group and Axes-Prime Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,"To date, the investigation has revealed that investors are being solicited by telephone to invest in, among other things, the foreign exchange market (FOREX), derivatives or the stock exchange, including through contracts for difference (CFDs), via the application MetaTrader 5. They are also being asked to provide personal information and access to their computers through the application AnyDesk. They are then receiving repeated calls pressuring them to invest additional amounts.",2022-06-08,2022-06-08
21552,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/financialig-aka-financial-investment-group,The FinancialIG aka The Financial Investment Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-08,2022-06-08
21551,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/pibexa,Pibexa,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-08,2022-06-08
21545,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/freeportfxminingcom,Freeportfxmining.com,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-07,2022-06-07
21544,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/gmx-trading,GMX Trading,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-07,2022-06-07
21543,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/palo-traders-inc,Palo Traders Inc.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-07,2022-06-07
21528,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/investxo,InvestXo,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-02,2022-06-02
21527,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/thefinancialcentre,TheFinancialCentre,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-02,2022-06-02
21526,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/swistrust,SwisTrust,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-02,2022-06-02
21525,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/self-made-enterprise,Self Made Enterprise,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-06-02,2022-06-02
21507,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/investment-center,The Investment Center,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-31,2022-05-31
21506,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/investxo-aka-invest-xo,InvestXo aka Invest-Xo,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-31,2022-05-31
21502,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/tradenixio-aka-tradenix,Tradenix.io aka TradeNix,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-31,2022-05-31
21501,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/nittrex,Nittrex,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-31,2022-05-31
21462,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/quantum-ai-aka-quantumai,Quantum AI aka QuantumAI,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-24,2022-05-24
21461,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/beggins-group-llc,Beggins Group LLC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-24,2022-05-24
21460,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/calliber-aka-calliberio-calliber-finance,Calliber aka Calliber.io Calliber Finance,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-24,2022-05-24
21459,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/royalbc-fm,RoyalBC-FM,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-24,2022-05-24
21458,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/fxt-brokers,FXT Brokers,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-24,2022-05-24
21431,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/palo-traders,Palo Traders,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-18,2022-05-18
21403,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/relycoin,RelyCoin,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-13,2022-05-13
21392,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/hilltopbazaar,HillTopBazaar,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-12,2022-05-12
21391,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/safecryptoworld,SafeCryptoWorld,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-12,2022-05-12
21389,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/fcs-markets,FCS Markets,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-11,2022-05-11
21376,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/brute-recovery-tech,Brute Recovery Tech,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-10,2022-05-10
21375,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/jet-capitals,Jet Capitals,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-10,2022-05-10
21374,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/blockchain-recovery,Blockchain Recovery,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-10,2022-05-10
21373,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/fxcryptocurrencytrades-aka-fx-crypto-currency-trades,FXCryptocurrencytrades aka FX-Crypto-Currency-Trades,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-10,2022-05-10
21369,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/sensetrade,SenseTrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21368,68,Ontario Securities Commission,Ontario,,https://www.osc.ca/en/investors/warnings/smarttradesfx,SmarttradesFX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21353,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/wetrade,WeTrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21352,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/primeoakmont,PrimeOakmont,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21351,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/prive-links-inc,Prive Links Inc.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21350,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/hometradecrytocom,Hometradecryto.com,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21349,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/tradingfxsetup,Tradingfxsetup,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21348,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/cryptsavefx,CryptSaveFx,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21347,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/favortrades,FavorTrades,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21346,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/hkictc,HKICTC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21345,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/basel-capital-markets,Basel Capital Markets,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21344,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/bitxf,BitXF,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21343,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/crypto-trading-association,Crypto Trading Association,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21342,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/capitalplus,Capitalplus,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21341,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/absolutefxoptions247,AbsoluteFXoptions247,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21340,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/cexiocrypto,Cexiocrypto,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21339,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/sunbitproacom,sunbitproa.com,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21338,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/secure-deal-crypto,Secure Deal Crypto (also known as Secure Crypto Investment),,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21337,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/eliteforexlegaltrade,Eliteforexlegaltrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21336,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/aofex-pro,AOFEX-PRO,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21335,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/aroxcapital,AroxCapital,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21334,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/tc-bridge-corp,TC Bridge Corp.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21333,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/tccrypto,TC.Crypto,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21330,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/pooling-profit,Pooling Profit,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21329,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/cryptoelle,Cryptoelle (aka Best-Invested LTD),,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21328,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/smart-trade-group,Smart Trade Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21327,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/flash-hill-trades,Flash Hill Trades,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21326,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/greenetic-energy,Greenetic Energy,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21325,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/sunton-capital-ltd,Sunton Capital Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21324,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/bitopps,BitOpps,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21323,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/intellect-trades,Intellect Trades,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21322,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/coinbest,CoinBest,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21321,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/centogx,CentoGX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21320,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/forexlegaltrade,Forexlegaltrade,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21319,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/sps-fund,SPS Fund,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21318,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/goldingfx,Goldingfx,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21317,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/intelligence-prime-capital-ltd,Intelligence Prime Capital Ltd.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21316,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/trade-bench-fx,Trade Bench FX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21315,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/hengry-global-capital-limited,Hengry Global Capital Limited,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21314,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/aex,AEX,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21313,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/yorkbtc,YorkBTC,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21312,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/hibiscus-investments-group,Hibiscus Investments Group,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21311,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/freedom-finances,Freedom Finances,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21310,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/legal-expert-mining-advisors-corporation,Legal Expert Mining Advisors Corporation,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21309,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2022/btc-convert,BTC Convert,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21308,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/ndsuntracom,ndsuntra.com,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21307,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/statusmarkets,StatusMarkets,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21306,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/c4u-capital,C4U Capital,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21305,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/burg-exchange,Burg Exchange,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21304,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/coinbaseprolacom,coinbaseprola.com,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21303,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/cryptofoxa,Cryptofoxa,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21302,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/alperta-investment-consultancy-inc,Alperta Investment & Consultancy Inc.,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21301,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/bitaviva,BitAviva,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21300,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/crypto-trade-spot,Crypto Trade Spot,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21299,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/localbitcoins,LocalBitcoins,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21298,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/euronext,EuroNext,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
21297,3,British Columbia Securities Commission,British Columbia,,https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list/2021/coindate,Coindate,,,,,,,,,,,1,Unregistered/Unlicensed entity offering financial products or services,,,,,,,2022-05-09,2022-05-09
